TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
1557,2024/02/12,588.68,987,purchase,New York,0
1558,2024/03/18,501.09,929,purchase,Houston,0
1559,2024/05/04,1219.6,625,refund,Chicago,0
1560,2024/03/31,3282.01,62,purchase,San Antonio,0
1561,2024/04/26,4678.79,320,refund,San Antonio,0
1562,2023/11/11,2741.23,687,purchase,Phoenix,0
1563,2023/11/01,932.09,17,purchase,Philadelphia,0
1564,2024/02/24,2597.02,22,refund,San Diego,0
1565,2023/12/02,4365.78,671,purchase,Phoenix,0
1566,2024/05/13,1065.48,402,refund,San Diego,0
1567,2024/08/15,3590.03,542,refund,Los Angeles,0
1568,2024/02/07,4443.32,469,purchase,Philadelphia,0
1569,2024/09/25,4338.56,762,purchase,Phoenix,0
1570,2024/02/11,3198.08,524,refund,San Jose,0
1571,2023/11/20,3004.52,980,refund,San Antonio,0
1572,2023/12/20,3629.83,875,purchase,Dallas,0
1573,2024/08/14,2116.78,892,refund,Chicago,0
1574,2024/07/04,1877.03,630,refund,Philadelphia,0
1575,2024/01/16,1154.45,500,purchase,San Diego,0
1576,2023/10/31,1411.88,41,purchase,Houston,0
1577,2024/01/31,1028.8,754,purchase,Dallas,0
1578,2023/12/27,4313.64,439,refund,San Jose,0
1579,2024/04/09,473.62,625,purchase,San Antonio,0
1580,2024/05/31,4287.51,202,refund,San Diego,0
1581,2024/01/29,1544.42,975,refund,San Antonio,0
1582,2024/01/21,3529.34,852,refund,San Diego,0
1583,2024/08/04,4403.02,535,purchase,Houston,0
1584,2024/03/04,1345.03,588,refund,Chicago,0
1585,2024/07/02,1741.9,828,refund,Chicago,0
1586,2024/09/01,2174.85,444,purchase,Philadelphia,0
1587,2024/06/17,3098.61,902,purchase,Houston,1
1588,2024/04/04,2092.97,70,purchase,San Jose,0
1589,2024/07/07,4286.86,676,refund,Los Angeles,0
1590,2024/08/10,4983.71,467,purchase,San Diego,0
1591,2024/02/08,1906.25,483,refund,Houston,0
1592,2023/12/14,4542.63,877,refund,Los Angeles,0
1593,2024/01/09,4497.47,290,refund,San Jose,0
1594,2024/08/20,4006.04,743,purchase,New York,0
1595,2024/02/20,4868.82,343,purchase,San Jose,0
1596,2023/11/07,4650.63,33,purchase,New York,0
1597,2024/02/01,600.57,509,refund,Philadelphia,0
1598,2024/02/07,4180.16,144,purchase,San Antonio,0
1599,2024/03/22,479.49,444,purchase,San Diego,0
1600,2023/12/07,1288.06,379,purchase,Houston,0
1601,2024/07/13,2368.62,510,purchase,San Diego,0
1602,2024/05/27,4624.96,665,purchase,Philadelphia,0
1603,2024/02/26,3159.45,110,refund,Los Angeles,0
1604,2024/03/28,3151.17,391,refund,Los Angeles,0
1605,2024/10/06,1227.08,916,purchase,San Diego,0
1606,2024/04/04,4763.85,52,refund,Los Angeles,0
1607,2024/06/21,2020.19,668,refund,Dallas,0
1608,2023/12/06,3456.53,395,purchase,Houston,0
1609,2024/08/18,2893.99,855,refund,Chicago,0
1610,2024/01/25,1302.38,299,refund,Philadelphia,0
1611,2024/08/15,2284.33,36,refund,Los Angeles,0
1612,2024/05/28,1812.18,734,purchase,Los Angeles,0
1613,2024/03/06,1484.44,845,refund,Los Angeles,0
1614,2024/04/28,4681.69,574,purchase,Los Angeles,0
1615,2024/05/04,3423.36,358,refund,Philadelphia,0
1616,2024/07/07,1250.5,109,purchase,Philadelphia,0
1617,2024/02/04,1983.79,281,purchase,Houston,0
1618,2024/10/18,3171.15,914,refund,Philadelphia,0
1619,2024/03/27,470.43,33,purchase,San Jose,0
1620,2024/05/28,2371.77,207,refund,Phoenix,0
1621,2024/09/29,4913.62,443,refund,San Diego,0
1622,2024/10/15,456.02,315,purchase,Phoenix,0
1623,2024/06/24,1483.15,343,refund,Philadelphia,0
1624,2024/01/07,3394.26,788,purchase,New York,0
1625,2024/10/12,4761.41,561,purchase,Houston,0
1626,2024/10/13,962.45,787,refund,Phoenix,0
1627,2023/12/28,217.47,639,refund,Dallas,0
1628,2023/10/25,4177.68,780,refund,San Diego,0
1629,2023/11/29,4252.23,501,refund,Chicago,0
1630,2023/12/30,1971.49,639,purchase,New York,0
1631,2024/08/30,2849.1,196,purchase,Philadelphia,0
1632,2024/09/25,1905.83,348,purchase,New York,0
1633,2024/07/02,3168.25,647,refund,Phoenix,0
1634,2024/04/28,36.72,198,refund,Houston,0
1635,2024/02/26,4853.87,639,purchase,Los Angeles,0
1636,2023/11/22,2457.81,8,purchase,Chicago,0
1637,2024/09/20,3757.14,923,refund,Dallas,0
1638,2024/07/28,1304.48,201,refund,Houston,0
1639,2024/09/16,4633.79,610,refund,Dallas,0
1640,2024/09/07,1456.27,345,purchase,San Antonio,0
1641,2024/07/03,3200.69,99,refund,Houston,0
1642,2023/10/31,1156.72,158,purchase,Chicago,0
1643,2024/07/25,3192.35,718,refund,Houston,0
1644,2023/12/03,4579.39,55,refund,Phoenix,0
1645,2024/01/25,4597.72,365,refund,Chicago,0
1646,2024/07/02,308.27,361,refund,Chicago,0
1647,2023/11/18,4011.88,953,refund,Philadelphia,0
1648,2024/06/06,3551.95,43,purchase,San Diego,0
1649,2024/02/04,4728.55,158,purchase,San Antonio,0
1650,2024/06/15,3639.82,899,purchase,Phoenix,0
1651,2023/11/24,2784.3,288,purchase,Phoenix,0
1652,2024/07/31,4164.39,796,refund,Philadelphia,0
1653,2024/09/23,196.81,993,refund,San Jose,0
1654,2024/01/31,916.75,714,refund,San Antonio,0
1655,2023/11/10,1825.6,895,purchase,Chicago,0
1656,2024/03/29,566.23,113,purchase,San Diego,0
1657,2023/12/03,752.72,497,refund,San Diego,0
1658,2023/11/10,1849.81,896,refund,Philadelphia,0
1659,2024/01/04,1537.75,487,refund,San Antonio,0
1660,2024/01/17,2810.28,100,purchase,San Jose,0
1661,2024/01/18,4980.29,334,purchase,San Jose,0
1662,2024/09/02,4353.04,126,purchase,San Jose,0
1663,2023/11/03,3282.07,825,refund,New York,0
1664,2024/01/07,4530.52,293,refund,Dallas,0
1665,2023/12/18,1371.98,108,refund,San Antonio,0
1666,2024/10/17,565.03,63,purchase,San Jose,0
1667,2024/08/08,4222.18,776,purchase,New York,0
1668,2024/07/25,4903.52,487,purchase,Houston,0
1669,2024/03/11,3410.6,602,purchase,Phoenix,0
1670,2024/01/16,3385.35,984,refund,San Antonio,0
1671,2024/05/20,1494.21,621,purchase,San Jose,0
1672,2023/12/20,4571.35,938,purchase,New York,0
1673,2024/04/22,3703.35,407,refund,San Jose,0
1674,2023/11/12,184,562,refund,San Diego,0
1675,2024/05/13,641.75,999,refund,San Antonio,0
1676,2024/04/14,506.23,456,purchase,New York,0
1677,2024/07/16,1698.8,375,refund,Dallas,0
1678,2024/09/10,4535.83,865,purchase,Philadelphia,0
1679,2024/03/29,4531.24,411,refund,San Diego,0
1680,2024/05/25,2004.1,860,refund,Houston,0
1681,2024/09/02,2724.31,591,refund,Dallas,0
1682,2024/10/15,2635.37,735,refund,Los Angeles,0
1683,2024/05/26,2388.77,503,refund,Dallas,0
1684,2024/05/02,1527.34,135,refund,New York,0
1685,2024/06/25,4053.23,141,refund,Philadelphia,0
1686,2024/03/08,173.71,797,purchase,Dallas,0
1687,2024/02/15,1528.07,323,purchase,Phoenix,0
1688,2024/07/17,688.04,91,refund,Phoenix,0
1689,2023/11/06,2467.87,639,purchase,San Jose,0
1690,2024/05/29,3033.31,287,purchase,San Antonio,0
1691,2023/11/05,4783.87,677,purchase,Dallas,0
1692,2024/02/14,3307.29,981,refund,San Antonio,0
1693,2024/08/31,4171.2,90,refund,Los Angeles,0
1694,2024/06/20,4234.62,701,refund,Philadelphia,0
1695,2024/01/04,711.43,240,purchase,San Antonio,0
1696,2024/08/15,1118.67,548,refund,San Antonio,0
1697,2023/11/05,2288.92,949,refund,Los Angeles,0
1698,2024/06/15,2579.99,268,refund,New York,0
1699,2024/06/06,4204.64,784,refund,Dallas,0
1700,2024/03/21,3107.12,510,refund,New York,0
1701,2024/03/09,167.1,174,purchase,San Jose,0
1702,2024/07/18,2565.02,938,refund,Dallas,0
1703,2024/01/27,2937.04,405,purchase,Philadelphia,0
1704,2024/06/02,1466.69,945,refund,San Diego,0
1705,2024/07/01,3867.86,475,purchase,New York,0
1706,2024/05/28,3641.12,782,purchase,Los Angeles,0
1707,2023/11/06,1300.26,765,refund,Phoenix,0
1708,2024/05/27,2754.86,392,refund,Dallas,0
1709,2023/12/11,3726.91,534,purchase,Philadelphia,0
1710,2024/08/06,3785.11,395,purchase,San Jose,0
1711,2024/10/20,2792.95,65,purchase,Dallas,0
1712,2024/05/19,4411.65,502,purchase,San Jose,0
1713,2023/11/08,622.67,717,purchase,San Antonio,0
1714,2024/04/07,1015.39,8,purchase,Chicago,0
1715,2024/05/24,1771.23,522,refund,Phoenix,0
1716,2023/12/07,4187.55,723,refund,San Antonio,0
1717,2024/04/03,1765.28,44,refund,Los Angeles,0
1718,2024/10/13,4623.55,44,refund,Los Angeles,0
1719,2024/09/11,3970.28,669,purchase,Phoenix,0
1720,2024/05/06,466.71,145,purchase,San Diego,0
1721,2024/04/09,58.13,103,refund,Chicago,0
1722,2024/03/20,3290.38,133,purchase,Houston,0
1723,2024/09/07,2193.26,449,purchase,Phoenix,0
1724,2023/12/27,4630.58,476,purchase,Dallas,0
1725,2024/03/19,2988.8,116,purchase,San Antonio,0
1726,2024/03/02,205.54,833,purchase,Chicago,0
1727,2024/08/10,360.51,223,refund,San Jose,0
1728,2024/06/02,1215.47,783,refund,Chicago,0
1729,2024/05/23,45.64,114,purchase,Dallas,0
1730,2023/12/17,765.1,724,purchase,San Diego,0
1731,2023/12/23,2049.18,450,refund,San Jose,0
1732,2024/01/03,1930.23,660,purchase,San Antonio,0
1733,2023/11/04,4135.19,24,refund,Los Angeles,0
1734,2024/02/27,3139.32,744,purchase,Los Angeles,0
1735,2024/10/14,3569.44,614,purchase,Dallas,0
1736,2024/06/22,3893.14,708,refund,Philadelphia,0
1737,2024/03/21,3055.76,749,purchase,San Diego,0
1738,2024/02/17,2463.48,424,purchase,Houston,0
1739,2024/04/27,4529.59,772,purchase,Phoenix,0
1740,2024/01/01,4981.29,746,purchase,Dallas,0
1741,2024/03/09,4598.49,454,refund,San Jose,0
1742,2024/06/17,4927.64,52,purchase,San Diego,0
1743,2024/02/01,3686.98,291,purchase,Chicago,0
1744,2024/02/21,3126.94,527,purchase,San Diego,0
1745,2023/12/27,2784.16,431,purchase,New York,0
1746,2023/11/20,4190.94,477,purchase,Dallas,0
1747,2024/03/21,4246.32,910,refund,Los Angeles,0
1748,2024/03/16,1142.62,23,purchase,New York,0
1749,2024/01/27,988.25,352,purchase,Phoenix,0
1750,2024/01/26,4776.98,860,purchase,Phoenix,0
1751,2024/03/26,3920.4,701,refund,San Jose,0
1752,2023/12/31,1373.95,629,refund,San Diego,0
1753,2024/04/03,1182.86,529,refund,San Antonio,0
1754,2024/09/21,3047.99,996,refund,San Diego,0
1755,2024/06/15,819.66,535,purchase,Los Angeles,0
1756,2024/08/12,3617.32,496,purchase,New York,0
1757,2024/06/28,2219.51,767,refund,San Diego,0
1758,2024/04/28,1732.54,713,refund,Phoenix,0
1759,2024/03/26,3593.95,183,refund,Chicago,0
1760,2024/07/11,317.51,735,purchase,New York,0
1761,2024/05/20,3744.38,355,refund,Los Angeles,0
1762,2024/01/30,4566.61,836,purchase,Phoenix,0
1763,2024/09/07,3621.76,746,purchase,Los Angeles,0
1764,2024/08/25,4305.91,37,refund,San Jose,0
1765,2024/06/17,1142.83,61,refund,Dallas,0
1766,2024/06/21,198.45,696,purchase,Chicago,1
1767,2024/08/29,307.67,120,purchase,Los Angeles,0
1768,2024/02/09,4243.4,951,refund,Philadelphia,0
1769,2023/12/09,171.36,685,purchase,Philadelphia,0
1770,2024/07/23,3865.01,43,purchase,San Diego,0
1771,2024/05/16,955.98,487,refund,Los Angeles,0
1772,2024/05/29,4824.12,894,refund,Los Angeles,0
1773,2024/04/20,2250.46,887,refund,San Antonio,0
1774,2024/09/12,2492.55,425,purchase,New York,0
1775,2023/11/14,4896.07,598,purchase,Philadelphia,0
1776,2024/02/14,4770.19,595,refund,Los Angeles,0
1777,2024/04/15,1091.38,750,refund,New York,0
1778,2024/06/19,1956.23,955,refund,Houston,0
1779,2024/09/09,1020.64,281,purchase,Phoenix,0
1780,2024/10/02,3761.06,674,purchase,Chicago,0
1781,2024/07/25,1025.13,464,refund,New York,0
1782,2024/01/02,2621.34,533,purchase,Los Angeles,0
1783,2024/10/04,4295.82,323,refund,Los Angeles,0
1784,2023/12/13,4569,84,purchase,Los Angeles,0
1785,2024/07/03,3125.5,389,refund,Chicago,0
1786,2024/09/08,25.35,921,purchase,Los Angeles,0
1787,2024/01/23,1643.39,397,refund,Los Angeles,0
1788,2023/11/08,3670.49,267,refund,San Antonio,0
1789,2024/01/16,1111.75,905,purchase,New York,0
1790,2024/02/04,621.14,777,refund,Los Angeles,0
1791,2024/08/07,3410.97,404,purchase,Dallas,0
1792,2023/12/06,1741.7,594,refund,Chicago,0
1793,2024/01/14,1283.25,124,refund,Dallas,0
1794,2024/07/10,1973.77,715,purchase,San Diego,0
1795,2023/12/05,4836.59,973,refund,Phoenix,0
1796,2024/09/21,4587.8,377,purchase,Dallas,0
1797,2023/12/28,2340.79,295,purchase,Dallas,0
1798,2024/10/06,2271.23,478,purchase,New York,0
1799,2024/02/20,3340.06,187,refund,San Diego,0
1800,2024/06/20,3429.8,165,purchase,San Antonio,0
1801,2024/02/29,4076.45,35,purchase,Chicago,0
1802,2023/12/01,485.72,131,refund,Chicago,0
1803,2024/03/28,3071.1,456,refund,San Diego,0
1804,2024/07/31,2483.92,963,purchase,Chicago,0
1805,2024/07/14,1142.21,492,purchase,Phoenix,0
1806,2023/10/29,703.76,780,purchase,Chicago,0
1807,2024/10/14,1580.6,810,refund,Chicago,0
1808,2024/09/25,2776,849,purchase,Phoenix,0
1809,2024/02/11,1458.2,751,purchase,Dallas,0
1810,2024/01/31,2032.08,940,refund,San Antonio,0
1811,2024/07/03,1599.4,964,purchase,Dallas,0
1812,2024/03/26,4335.05,250,purchase,San Antonio,0
1813,2024/03/07,4760.44,538,refund,Los Angeles,0
1814,2024/03/26,3477.85,848,purchase,San Diego,0
1815,2023/11/19,4067.25,545,refund,Philadelphia,0
1816,2024/10/08,2516.31,228,refund,Philadelphia,0
1817,2024/08/09,3955.3,724,purchase,Philadelphia,0
1818,2024/02/21,1757.09,134,purchase,Los Angeles,0
1819,2023/12/13,1319.21,151,refund,Philadelphia,0
1820,2024/07/26,3038.17,46,refund,Philadelphia,0
1821,2024/08/04,2235.75,642,purchase,Philadelphia,0
1822,2024/06/11,3042.86,918,purchase,Dallas,0
1823,2024/07/21,4830.85,112,purchase,San Jose,0
1824,2024/08/31,3537.05,912,purchase,Phoenix,0
1825,2024/04/16,4389.92,611,purchase,Philadelphia,0
1826,2024/03/13,465.47,218,refund,Houston,0
1827,2024/03/04,2455.51,807,purchase,San Antonio,0
1828,2024/01/28,862.44,794,purchase,Houston,0
1829,2024/09/19,2550.75,359,refund,Chicago,0
1830,2024/03/20,4312.9,110,purchase,Phoenix,0
1831,2024/06/24,736.59,543,refund,Dallas,0
1832,2024/07/12,3796.51,530,purchase,Los Angeles,0
1833,2024/06/22,2312.78,522,refund,Philadelphia,0
1834,2024/06/11,4625.42,327,refund,San Jose,0
1835,2024/04/30,127.04,806,purchase,Phoenix,0
1836,2023/12/25,4492.06,508,purchase,Phoenix,0
1837,2023/10/24,3218.53,668,refund,New York,0
1838,2024/06/04,27.94,194,purchase,San Diego,0
1839,2024/08/17,228.68,350,refund,New York,0
1840,2024/04/08,539.71,171,refund,Chicago,0
1841,2023/11/26,2230.64,171,refund,Philadelphia,0
1842,2024/09/15,3760.87,753,refund,Houston,0
1843,2024/06/07,2956.64,529,refund,San Diego,0
1844,2024/09/29,4563.97,101,purchase,Los Angeles,0
1845,2024/05/22,2740.52,833,refund,San Diego,0
1846,2024/02/15,3734.43,594,refund,Phoenix,0
1847,2024/09/28,1413.46,587,purchase,Dallas,0
1848,2024/10/12,3849.91,97,purchase,Phoenix,0
1849,2024/09/06,4758.99,461,purchase,San Jose,0
1850,2024/09/11,1340.45,380,purchase,Chicago,0
1851,2024/03/31,1253.39,709,refund,New York,0
1852,2024/03/15,4175.16,59,refund,Houston,0
1853,2023/12/12,4485.35,104,purchase,San Antonio,0
1854,2024/03/11,3224.66,593,refund,Los Angeles,0
1855,2024/09/15,4782.19,158,refund,Philadelphia,0
1856,2024/08/17,500.03,770,purchase,New York,0
1857,2023/12/05,4298.88,409,refund,Los Angeles,0
1858,2023/10/21,3907.58,921,refund,Phoenix,0
1859,2024/07/16,4630.18,849,refund,New York,0
1860,2024/01/27,4126.63,154,purchase,Chicago,0
1861,2024/07/12,1285.47,389,refund,Chicago,0
1862,2024/07/07,4217.85,124,refund,Chicago,0
1863,2024/08/12,1405.11,263,refund,New York,0
1864,2023/11/23,4794.39,514,purchase,Dallas,0
1865,2024/10/01,4468.92,738,purchase,San Diego,0
1866,2024/08/09,3388.5,215,purchase,San Jose,0
1867,2024/06/06,2566.65,82,refund,Phoenix,0
1868,2023/12/01,839.76,525,refund,San Antonio,0
1869,2024/03/10,2314.8,4,refund,Phoenix,0
1870,2023/11/17,2862.74,524,refund,Philadelphia,0
1871,2024/08/03,871.13,203,refund,San Diego,0
1872,2023/11/14,4050.42,442,refund,San Jose,0
1873,2024/08/01,4116.68,56,refund,Chicago,0
1874,2024/09/06,2035.22,871,refund,San Jose,0
1875,2024/03/07,4984.05,672,refund,San Jose,0
1876,2024/02/08,2930.71,388,purchase,Philadelphia,0
1877,2024/03/28,956.83,148,refund,San Jose,0
1878,2024/04/01,873.91,256,purchase,Philadelphia,0
1879,2024/10/20,2279.53,421,refund,New York,0
1880,2024/03/11,3886.16,748,purchase,Los Angeles,0
1881,2024/06/28,864.04,495,purchase,Phoenix,0
1882,2024/09/07,3487.83,425,purchase,San Antonio,0
1883,2024/09/02,3882.14,877,purchase,Los Angeles,0
1884,2024/05/04,1362.92,514,refund,San Diego,0
1885,2024/03/04,1268.72,59,refund,Dallas,0
1886,2024/09/28,2039.2,779,purchase,Phoenix,0
1887,2024/09/17,4296.41,193,refund,Philadelphia,0
1888,2024/01/02,3619.34,432,refund,San Jose,0
1889,2023/11/27,2165.97,550,purchase,San Diego,0
1890,2024/08/24,1724.71,617,purchase,Los Angeles,0
1891,2024/09/06,4121.93,579,purchase,San Diego,0
1892,2024/06/28,3113.8,929,refund,New York,0
1893,2024/08/15,4582.46,743,refund,New York,0
1894,2024/05/14,2016.09,634,purchase,New York,0
1895,2024/09/30,3660.6,925,purchase,Philadelphia,0
1896,2024/02/17,1098.12,982,purchase,San Antonio,0
1897,2024/01/12,3203.26,931,purchase,San Diego,0
1898,2024/01/18,172.08,109,purchase,Philadelphia,0
1899,2024/04/16,4580.79,401,refund,Philadelphia,0
1900,2024/03/15,1013.38,756,purchase,Chicago,0
1901,2024/01/26,1196.4,392,purchase,San Jose,0
1902,2024/07/17,3413.51,83,refund,San Jose,0
1903,2024/06/23,665.44,247,refund,Houston,0
1904,2024/01/30,721.01,266,purchase,Dallas,0
1905,2024/04/04,1101.03,94,purchase,Dallas,0
1906,2023/11/16,540.64,515,refund,Los Angeles,0
1907,2024/09/14,2502.16,100,purchase,Los Angeles,0
1908,2024/03/10,811.9,709,refund,San Diego,0
1909,2024/07/10,2128.64,407,purchase,San Jose,0
1910,2024/06/29,174.36,277,refund,San Diego,0
1911,2024/09/16,4783.44,823,purchase,Houston,0
1912,2024/04/27,4900.77,58,purchase,Chicago,0
1913,2024/06/15,2403.27,517,purchase,San Diego,0
1914,2024/04/25,2807.46,225,refund,Chicago,0
1915,2024/03/04,922.35,862,purchase,New York,0
1916,2024/04/07,1393.73,63,refund,Los Angeles,0
1917,2024/03/12,3262.35,417,purchase,Dallas,0
1918,2024/05/24,971.83,133,refund,Los Angeles,0
1919,2024/09/29,4273.26,569,purchase,San Diego,0
1920,2024/06/12,293.74,160,refund,Houston,0
1921,2024/10/21,2200.78,942,purchase,San Diego,0
1922,2023/12/05,4613.09,109,refund,Phoenix,0
1923,2024/07/18,3324.05,625,refund,Chicago,0
1924,2024/05/19,270.47,181,refund,San Diego,0
1925,2024/04/06,1485.59,493,purchase,Dallas,0
1926,2024/10/12,4977.49,504,refund,Los Angeles,0
1927,2024/02/01,2678.58,10,purchase,Philadelphia,0
1928,2023/10/22,3461.57,712,refund,San Jose,0
1929,2024/01/22,2782.6,419,purchase,Houston,0
1930,2024/10/11,2895.57,664,refund,San Antonio,0
1931,2024/01/29,840,247,refund,San Jose,0
1932,2024/07/02,4936,300,purchase,Los Angeles,0
1933,2023/12/11,621.56,819,purchase,Phoenix,0
1934,2024/08/19,4329.78,444,purchase,San Jose,0
1935,2024/08/11,4500.66,289,purchase,San Diego,0
1936,2023/11/23,329.29,627,refund,Philadelphia,0
1937,2024/08/27,4297.37,60,purchase,Chicago,0
1938,2024/07/30,3259.3,216,refund,Phoenix,0
1939,2024/08/08,3074.84,546,purchase,San Diego,0
1940,2024/09/23,231.63,692,refund,Los Angeles,0
1941,2024/04/11,1432.3,672,refund,Chicago,0
1942,2023/11/23,2066.61,113,purchase,Houston,0
1943,2024/05/24,10.46,939,purchase,San Diego,0
1944,2023/12/28,2173.42,31,purchase,San Jose,0
1945,2024/06/05,3254.79,239,purchase,Chicago,0
1946,2024/08/14,3814.88,639,refund,New York,0
1947,2024/03/05,581.39,239,purchase,San Antonio,0
1948,2024/05/20,1666.66,818,purchase,Los Angeles,0
1949,2024/03/14,605.33,917,purchase,New York,0
1950,2024/04/25,1080.52,919,refund,San Antonio,0
1951,2024/02/01,3222.43,823,purchase,San Jose,0
1952,2024/02/07,3926.73,494,refund,Dallas,0
1953,2024/06/08,4451.95,57,purchase,Houston,0
1954,2024/01/19,3406.26,243,purchase,Houston,0
1955,2024/05/03,367.48,57,purchase,Chicago,0
1956,2024/04/19,3833.13,196,refund,Phoenix,0
1957,2024/07/11,762.59,696,purchase,Dallas,0
1958,2024/02/27,2021.29,927,refund,Houston,0
1959,2024/09/22,926.78,892,purchase,Phoenix,0
1960,2024/03/10,2333.45,623,purchase,San Jose,0
1961,2024/05/22,4025.34,89,purchase,San Jose,0
1962,2024/06/22,1760.51,548,purchase,Chicago,0
1963,2024/01/05,4326.52,499,refund,New York,0
1964,2023/10/22,3284.35,374,purchase,Dallas,0
1965,2024/03/10,1519.91,545,purchase,Philadelphia,0
1966,2023/11/23,3724.86,360,refund,Dallas,0
1967,2024/10/12,4260.6,245,purchase,San Diego,0
1968,2024/06/09,3503,990,refund,San Diego,0
1969,2024/06/09,3419.8,691,refund,Chicago,0
1970,2024/02/19,2011.51,110,purchase,Philadelphia,0
1971,2024/01/03,4097.27,888,refund,Houston,0
1972,2024/02/02,1809.65,966,purchase,San Antonio,0
1973,2023/11/26,173.6,542,refund,San Diego,0
1974,2024/06/16,2387.16,924,purchase,San Diego,0
1975,2024/08/21,412.23,107,purchase,Philadelphia,0
1976,2023/10/31,4977.47,595,refund,Houston,0
1977,2024/07/14,3658.53,63,refund,Dallas,0
1978,2023/11/20,1074.6,691,refund,San Antonio,0
1979,2024/09/24,4832.17,274,purchase,Chicago,0
1980,2024/07/05,3533.94,163,purchase,Philadelphia,0
1981,2024/06/12,3758.58,522,purchase,New York,0
1982,2024/03/04,2553.13,329,refund,Philadelphia,0
1983,2023/11/14,2288.47,743,purchase,New York,0
1984,2024/06/17,4463.98,428,refund,San Jose,0
1985,2024/07/24,711.25,426,purchase,Philadelphia,0
1986,2023/12/09,1475.46,371,purchase,Houston,0
1987,2024/07/23,1156.35,689,purchase,Philadelphia,0
1988,2023/10/26,3442.62,173,purchase,New York,0
1989,2023/10/23,4.78,822,refund,Phoenix,0
1990,2024/05/16,4326.09,573,purchase,Chicago,0
1991,2024/05/26,219.45,967,purchase,New York,0
1992,2024/07/18,2158.82,686,purchase,New York,0
1993,2023/11/20,1578.46,823,purchase,Philadelphia,0
1994,2024/03/04,4369.28,302,purchase,Philadelphia,0
1995,2023/11/20,553.67,19,refund,Philadelphia,0
1996,2024/03/01,3122.72,917,purchase,San Diego,0
1997,2024/03/22,1673.68,980,purchase,New York,0
1998,2024/01/27,3715.13,13,purchase,New York,0
1999,2024/07/04,2283.93,499,purchase,Dallas,0
2000,2024/05/15,4849.04,848,purchase,Los Angeles,0
2001,2023/12/26,381.94,416,refund,Los Angeles,0
2002,2024/08/22,3427.17,807,refund,Houston,0
2003,2024/06/01,489.43,998,purchase,New York,0
2004,2024/01/16,539.05,395,refund,San Antonio,0
2005,2023/12/28,1108.83,656,purchase,Chicago,0
2006,2024/02/06,895.26,672,purchase,Phoenix,0
2007,2024/02/26,4761.52,614,purchase,San Jose,0
2008,2024/03/27,390.61,6,refund,Los Angeles,0
2009,2023/11/11,876.98,798,refund,Phoenix,0
2010,2024/01/15,4932.34,815,refund,Phoenix,0
2011,2023/11/13,4955.22,694,refund,Chicago,0
2012,2023/11/19,1744.15,619,purchase,Los Angeles,0
2013,2024/02/11,3899.37,346,refund,San Diego,0
2014,2024/08/07,4692.82,445,purchase,New York,0
2015,2024/05/30,2406.54,37,purchase,New York,0
2016,2024/03/27,2676.68,199,refund,San Jose,0
2017,2024/05/07,2044.62,759,purchase,San Jose,0
2018,2024/07/05,1734.01,515,purchase,Phoenix,0
2019,2024/01/15,3829.08,115,purchase,Dallas,0
2020,2024/01/12,2198.56,2,refund,San Antonio,0
2021,2024/08/06,2418.54,327,refund,Philadelphia,0
2022,2024/04/28,2288.47,655,refund,San Diego,0
2023,2024/06/19,765.8,887,refund,San Antonio,0
2024,2024/05/30,3528.51,653,purchase,Phoenix,0
2025,2024/06/02,2115.64,284,purchase,San Antonio,0
2026,2024/09/26,3786.15,47,refund,Phoenix,0
2027,2024/06/02,3424.76,144,refund,San Diego,0
2028,2024/04/04,1950.35,502,refund,San Jose,0
2029,2024/10/20,268,981,refund,Philadelphia,0
2030,2024/01/17,1315.78,215,purchase,Philadelphia,0
2031,2023/10/30,3975.06,38,refund,San Antonio,0
2032,2024/01/17,4147.74,612,purchase,Philadelphia,0
2033,2024/03/10,4391.08,301,purchase,Los Angeles,0
2034,2024/10/03,1477.74,937,refund,Houston,0
2035,2024/10/17,719.13,984,purchase,New York,0
2036,2024/07/14,1467.54,480,refund,New York,0
2037,2023/12/19,2988.97,328,refund,New York,0
2038,2024/07/20,4269.51,805,purchase,San Antonio,0
2039,2024/08/21,1608.99,160,refund,San Antonio,0
2040,2024/01/22,2204.18,373,purchase,Chicago,0
2041,2024/03/13,2370.7,960,purchase,Dallas,0
2042,2024/01/06,1498.97,916,refund,San Antonio,0
2043,2024/08/17,3575.62,981,refund,San Diego,0
2044,2024/01/19,4603.38,847,purchase,San Antonio,0
2045,2024/05/10,1447.05,966,purchase,New York,0
2046,2024/03/04,3055.97,498,refund,Chicago,0
2047,2024/03/24,480.23,554,refund,New York,0
2048,2024/03/11,354.6,511,purchase,Philadelphia,0
2049,2024/04/10,2600.04,751,purchase,Chicago,0
2050,2024/05/18,2910.57,749,purchase,San Diego,0
2051,2023/11/08,3717.88,42,purchase,Chicago,0
2052,2024/09/19,3878.05,850,purchase,Dallas,0
2053,2024/06/04,4517.75,173,refund,New York,0
2054,2024/07/29,4862.21,758,refund,Dallas,0
2055,2024/04/13,592.25,572,purchase,San Jose,0
2056,2024/07/22,4579.59,520,refund,Los Angeles,0
2057,2024/02/02,4138.4,88,purchase,San Antonio,0
2058,2024/08/09,255.27,242,purchase,San Diego,0
2059,2024/09/02,1151.07,401,purchase,Chicago,0
2060,2024/04/21,3755.31,656,refund,New York,0
